standort_id,breitengrad,laengengrad,adress_id
17474,53.548636,10.15435,15378
11093,50.715286,10.468824,9798
9532,50.879829,7.935568,8313
8297,52.548538,13.412197,7150
27399,53.044915,8.220136,17160
28754,50.701884,10.56758,24402
13990,47.910431,11.674709,12303
19289,53.53907368,7.948012948,16915
27402,53.054472,8.502735,23288
28461,54.69372,9.59641,24155
10988,51.373986,10.127611,9694
19573,53.055839,8.500203,17164
28748,50.571578,11.128857,24397
24870,49.2202,12.0806,12764
28666,51.376068,10.128644,24322
43,49.32338,8.74141,43
8039,49.2215,12.0857,6900
33801,49.200077,8.122919,11067
19297,53.5741169,7.905065417,16922
33605,50.949945,6.992169,28214
10987,51.376074,10.123639,9693
26045,50.555337,9.666092,22186
28792,50.86187,11.340455,24436
25992,49.812029,8.57926,22139
30010,48.171198,11.584858,25346
8495,52.50715,13.555783,7338
34087,50.266989,7.22483,28628
28775,51.154451,10.835736,24419
29756,49.472906,10.992203,2586
34088,50.26562,7.227234,28629
6634,49.424386,11.690394,5669
23577,49.422812,11.687921,20189
26023,49.899169,8.835825,22172
9016,53.55807,10.00985,7818
7406,47.599855,9.883789,6335
1115,53.12749377,7.984743118,930
17565,50.970915,11.031094,15457
11012,50.517563,10.965483,9718
31923,49.899245,8.676416,26738
17732,50.635303,11.341301,15606
20046,50.66091,6.782852,17536
2254,49.480317,8.827869,1945
20047,50.655991,6.793633,17537
16071,50.8287541,6.0800932,14106
20372,48.833185,9.315769,1808
24614,47.516696,10.282332,20984
23676,50.310896,9.794087,20285
14433,49.049861,12.980059,12640
32318,51.511666,7.469207,27096
30999,48.950274,8.385188,25940
13973,47.629018,9.902555,12286
17775,51.205047,10.462055,15643
20009,51.399236,7.18659,17500
9853,51.232335,7.87355,8625
20010,51.3943,7.1785,17501
22466,48.945772,8.399061,19265
23744,50.2159515,11.1447203,20348
19843,52.426096,9.430325,17356
4959,49.342502,9.122213,4141
28342,53.74167,9.70773,24051
23289,51.943223,8.878522,19994
10905,53.886906,10.706809,9612
11795,50.84,12.45,10457
17214,53.51255,10.497984,15142
24525,49.615215,10.510311,20907
24195,50.248106,11.210254,20677
28535,53.65276,10.28234,24214
8119,47.881039,12.635035,6980
18854,54.152199,11.766765,16620
26074,50.723907,9.933512,22217
105,50.719796,9.897572,104
24918,48.81219,12.57048,21253
24966,48.035301,10.501471,21297
26064,50.760885,9.797198,22207
30918,48.699389,10.241111,25875
24072,48.7163,13.5316,20561
6237,50.805173,12.890133,5350
26073,50.718707,9.897915,22216
18217,49.869178,8.849245,16036
18218,49.873243,8.831065,16037
18219,49.866969,8.846275,16038
9893,51.28626,7.05189,8665
25894,53.5811,10.07939,22055
29267,48.028114,7.845858,24818
28755,50.57209,10.415951,24404
492,49.811936,9.009655,436
18588,49.81193,9.009692,436
13474,48.642979,10.431087,11921
6439,48.557939,13.380991,5532
17577,50.952209,11.087651,15466
5398,53.23608889,8.464075327,4543
25878,53.45597,9.95613,22043
27075,52.85004627,7.657781839,22998
20070,51.865,8.37,17560
22961,53.56562,9.90673,19700
24031,48.465402,11.940122,20533
24030,48.469482,11.937708,20532
15936,51.21082,6.639977,13978
15508,53.55698,9.99148,13591
31904,53.55312,9.95837,26720
22919,53.63462,9.9192,19659
28605,50.979021,11.036908,24268
19925,52.0773538,6.98185653,17424
15935,51.210756,6.639304,13978
5247,53.56373,9.95568,4404
3037,49.46293,11.008407,2589
5239,53.555,9.95572,4396
28544,53.811608,10.382751,24222
17060,52.288756,11.412099,15003
9070,53.56241,9.96418,7870
7421,49.79428,9.77032,6350
8228,49.88337,9.83909,7084
14749,49.8376,9.87506,12929
1513,53.186967,10.742463,1308
4431,48.651571,9.207736,3648
16675,51.981728,8.491833,14647
32223,51.981728,8.491833001,14647
11054,50.865333,11.738843,9760
17714,50.885107,11.750476,15590
5350,50.023718,8.268527,4495
17713,50.858353,11.73671,9760
34059,49.846107,8.361539,28602
10510,53.520471,10.804038,9238
28459,54.804014,9.328616,24153
15523,53.53928,9.99288,13603
31834,53.70364,10.10361,26658
25861,53.52306,10.01893,22026
27415,53.11192139,8.45828712,23299
18443,50.396011,8.077496,16237
9136,53.50427,9.98539,7936
9137,53.51429,9.98789,7937
15173,52.41278,13.03982,13304
31232,48.508879,8.090743,26132
5401,53.49237975,8.471724987,4546
18275,49.751675,8.487735,16096
19842,52.423635,9.438384,17355
20654,47.98257,8.805254,2118
2431,47.982609,8.805236,2118
18274,49.75036,8.483605,16095
8086,48.7947,12.31227,6947
20294,51.9078861,8.728111,17758
29770,49.479644,11.000584,25175
29764,49.445917,10.992406,25169
12612,49.963249,7.765878,11201
31773,51.99482,9.11852,26601
9180,53.5563,10.0728,7976
30917,48.739167,10.116056,25874
32573,51.567661,8.099595,27332
10938,50.9649815,11.0009194,9644
34032,49.051146,8.253145,28574
18880,54.09556,13.38033,16646
25789,53.55902,10.01292,21962
9014,53.55568,10.01213,7816
25984,49.548666,8.805082,22131
5836,49.846607,8.119807,4955
12665,49.664367,8.012163,11245
28773,51.108179,10.643853,24417
32564,50.877611,7.945521,27324
25983,49.572219,8.822959,22130
32206,52.026014,8.533153,27000
25423,52.442567,13.239799,21691
1790,52.333124,9.865546,1529
17661,50.933874,12.010706,15543
3586,52.0793658,7.01869977,2922
27213,52.527993,7.196484,17002
14764,49.51188,9.9673,12942
11118,51.164651,10.313755,9821
3588,52.0741277,6.99815162,2924
28665,50.894626,12.351819,24321
28778,51.21411,10.21947,24423
10994,51.410657,10.425682,9700
28672,51.480584,10.262239,24327
6449,49.016327,12.093187,5542
15995,51.548396,8.132224,14034
17709,50.916369,11.86024,15586
28739,50.500392,11.728842,24389
28689,50.860774,12.183,24342
3784,52.039799,8.152898,3116
1197,53.627736,8.81098,1007
11025,50.77428,11.082104,9731
10997,50.868756,10.828027,9703
3700,51.387025,7.398411,3034
27432,52.102809,8.196591,23313
31584,51.96134,8.22436,26433
1596,52.106459,8.163441,1386
31583,51.965365,8.219501,26432
19601,52.11003,8.15954,17191
3781,52.039185,8.156009,3113
19600,52.115663,8.20456,17190
20086,51.95363,8.259383,17573
21988,48.627736,8.99698,18871
17636,51.382332,10.323093,15518
3780,52.01579,8.10001,3112
21245,49.46384,10.9867,18511
31597,52.03982,8.1529,26444
33248,51.09103,13.23736,27927
17717,50.802927,11.587972,15593
28668,51.36353,10.26878,24323
15738,51.73121,8.73616,13799
28020,51.74935,11.951005,23774
3782,52.04042,8.146044,3114
17724,50.7365,11.86416,15599
31585,51.9471,8.280395,26434
3783,52.050337,8.155542,3115
31596,52.04381,8.14635,26443
27433,52.115581,8.200829,23314
11136,50.93651,11.38971,9839
28673,51.420523,10.369609,15523
9158,53.57045,10.03116,7957
9015,53.55346,10.01704,7817
9013,53.55314,10.0236,7815
15529,53.54926,9.97471,13608
22931,53.6,9.92848,19671
9069,53.55652,9.98496,7869
8465,52.429709,13.530916,7309
15468,53.54833,10.01367,13557
25155,52.496013,13.319607,21468
15638,53.59704,10.00201,13703
9156,53.57484,10.01828,7955
9084,53.54601,9.98108,7884
25880,53.4412,9.9609,22045
14793,52.500352,13.458532,12969
25912,53.57588,10.01374,22070
8579,52.532922,13.207808,7414
9040,53.58378,9.97836,7841
14792,52.496249,13.46754,12968
94,50.757723,9.812196,93
15573,53.51539,9.99278,13649
15574,53.49611,9.99409,13650
25870,53.47634,10.19657,22035
9116,53.46256,9.97976,7916
18403,50.555554,8.496728,16199
31614,51.076592,6.32062,26459
13333,50.30854709,9.79040429,11793
26740,52.227741,10.569774,786
5569,51.157465,6.448132,4707
33666,51.195946,6.448572,28269
10357,51.827705,10.760499,9091
11747,50.721965,12.500755,10425
31615,51.080286,6.314261,26460
19567,52.89945101,8.217317462,17158
28078,51.839606,10.782276,23831
3983,51.94846,8.86029,3310
30914,48.622395,10.025199,25871
1507,53.25982,10.40024,1303
3534,48.12841,11.61046,2878
30296,48.110268,11.577722,25448
21443,48.16317,11.58655,18648
17764,50.356291,11.171406,15632
9125,53.44883,9.98787,7925
1266,53.40011044,8.098973036,1072
17699,51.559118,10.8336,15577
21314,47.736665,10.327908,18565
28723,51.441249,10.569917,24372
10865,54.326053,10.085358,9575
824,54.301452,13.021251,749
8157,47.942833,10.299806,7015
16740,50.718393,7.121473,14704
18439,50.387385,8.056977,16233
34028,49.244917,8.276917,28570
3044,49.483345,10.997701,2596
23230,53.23160651,8.452928066,19938
8458,52.487552,13.455848,7302
19556,51.6956278,9.8705556,17147
353,50.39034,8.06192,303
28788,51.00809,10.26324,24431
3030,49.470242,10.991822,2582
1166,52.84130498,8.064608574,976
29175,47.985828,8.814986,24738
3516,48.097132,11.580867,2860
3495,48.090063,11.479479,2839
21709,48.115526,11.583125,18744
21710,48.115522,11.583104,18745
21719,48.097164,11.580893,18754
1902,53.48568994,9.142046571,1625
3201,48.135646,11.499268,2740
3517,48.091869,11.598752,2861
3158,48.140225,11.548197,2702
3012,50.287061,10.98083,2567
3518,48.091886,11.598698,2862
3496,48.090141,11.479356,2840
3473,48.112704,11.534083,2817
29935,48.135671,11.499124,25314
19388,52.517536,7.132845,17001
30253,48.126326,11.539056,25406
30254,48.126255,11.539067,25407
15225,52.53,13.08,7574
7231,48.454001,10.278756,6173
21679,48.112696,11.534212,18713
21683,48.110967,11.549276,18719
29176,47.984813,8.818028,24739
29879,48.140074,11.548004,25261
21446,48.163101,11.590437,18651
29899,48.159344,11.546701,25281
29991,48.167252,11.556265,25327
23895,48.661141,10.825647,20410
29996,48.149467,11.578978,25332
21363,48.157011,11.539534,18613
29908,48.161423,11.541325,25287
29900,48.156947,11.539464,25282
21766,48.123934,11.644263,18783
22655,48.925546,9.150743,19441
22656,48.925518,9.150692,19441
3524,48.127254,11.598473,2868
24568,48.427389,10.122389,20942
3254,48.167209,11.556308,2754
3259,48.160768,11.580395,2759
3262,48.163194,11.590501,2762
21370,48.161534,11.541143,18618
3525,48.127282,11.598526,2869
30000,48.160686,11.580389,25336
3267,48.168568,11.565331,2767
11119,51.15086,10.55497,9822
27913,51.170697,6.649055,23674
18165,49.793435,8.559386,15990
7988,49.045639,11.337409,6850
18166,49.801562,8.606461,15991
18581,49.662381,8.995174,16364
18221,49.819056,8.913318,16041
33552,50.933123,6.9523,28167
71,49.837398,8.901544,70
18580,49.663318,8.994171,16363
7139,48.72959,13.59995,6082
25993,49.802435,8.598415,22141
25,49.81227,8.564918,25
20824,49.1248208,9.223786,18210
18849,54.075376,12.376214,16616
25500,52.296879,13.630884,21757
18836,53.888917,11.444,694
15239,52.520903,13.699587,13364
19150,53.46743761,7.484613061,16786
7839,48.65044,13.41094,6706
5263,49.87143,8.625534,4420
32027,50.071474,8.225738,26828
2255,49.511111,8.729722,1946
5250,49.865625,8.646158,4407
26158,49.996992,8.323475,22296
4822,47.62568,7.606957,4013
19772,52.338811,9.863824,17297
14746,49.661891,10.068453,12926
8559,52.561813,13.394848,7394
31,49.861151,8.559576,31
25504,52.24185,13.6355,21761
18268,49.833653,8.469764,16089
18178,49.860753,8.564978,16004
22986,49.858351,8.652737,19724
22984,49.872558,8.661169,19722
8211,49.668774,10.062843,7069
22764,48.276431,7.780367,19539
18018,50.615053,12.248594,15870
4945,49.458442,9.889706,4127
11017,50.671132,10.97493,9723
10518,54.476746,9.042594,9246
7549,48.075,11.724047,6466
17692,51.50447,10.78514,15571
6150,49.207538,6.967183,5262
4987,48.529321,8.080105,4168
13852,49.739668,10.16323,12185
25645,51.750235,14.653206,21877
11037,51.51471,10.80042,9743
4440,48.67766,9.22697,3656
4859,48.890342,9.199977,4048
25644,51.72881,14.66155,21876
8712,52.754048,13.472076,7546
28717,51.49593,10.78782,24367
28718,51.50324,10.7934,24368
10933,50.973407,10.993962,9640
24598,47.811323,10.302908,20970
4946,49.481418,9.9014,4128
22999,49.852081,8.633955,19737
31929,49.87023,8.634094,26743
22856,48.88958,8.23569,19606
17688,51.371495,10.876385,15567
31920,49.854631,8.646377,26735
31202,49.470603,10.030471,26109
31921,49.86906,8.677084,26736
22987,49.844668,8.645312,19725
5251,49.867506,8.645874,4408
16453,49.209508,6.966453,14466
10856,54.776798,9.393997,9566
23010,49.811115,8.645789,19741
18204,49.96081,8.954558,16026
18187,49.801752,8.820447,16014
11257,50.73543,7.101542,9952
18140,49.672845,8.545324,15964
18205,49.96368,8.952828,16027
26006,49.842647,8.79608,22154
21,49.56861,8.709771,21
25966,49.671375,8.544961,22114
26009,49.830028,8.702789,22156
19923,52.07382,7.00861867,17422
11046,50.966455,11.92447,9752
18440,50.385512,8.067366,16234
17703,50.96585,11.88508,15581
3989,51.907922,8.728169,3316
26027,49.870507,8.917359,16022
18198,49.870609,8.917429,16022
4566,48.637316,9.595184,3771
28725,50.97035,11.88273,24374
14029,48.16192331,12.17987019,12328
18199,49.870625,8.91713,16022
18197,49.870641,8.917382,16022
15176,52.38953,13.06433,13307
23942,48.959676,11.332259,20454
25523,52.600556,13.137389,21780
28039,52.285069,11.406922,23794
18157,49.716881,8.472947,15982
7013,48.780062,11.377414,5976
18584,49.670065,9.009383,16367
6244,50.786366,12.902672,5355
3,49.658037,8.787881,3
32866,51.215981,6.966963,27604
19043,53.52849478,8.09455812,882
13012,49.454917,11.11675,11552
5547,51.067973,7.001122,4685
14307,49.594616,11.522401,12526
18016,50.621078,12.303631,15868
31657,52.19333,8.53721,26499
21991,48.7852,9.01744,18874
9436,50.989881,7.122949,8223
14194,49.284333,11.456662,12425
24971,47.874562,10.221201,21301
27367,52.45614,9.150692,23261
767,53.8938,11.4743,697
766,53.89385,11.47421,697
23199,52.94932,9.235026,19911
17000,51.22027796,6.820468559,14948
33798,50.36323,7.5742612,28372
11031,51.373293,10.877816,9737
10321,52.28400703,11.42978302,9057
28000,52.13141847,11.61998281,23754
10350,51.87976282,11.0768685,9085
17094,52.25830203,11.84105513,15034
4675,49.136819,8.915302,3871
17067,52.02898012,11.24257232,15010
17028,52.13187851,11.61960555,14973
17030,52.11776318,11.61598449,14975
15256,52.631258,13.318155,13380
5402,53.48492067,8.484808803,4547
18934,53.03665867,8.646315336,16683
17566,50.982518,11.033039,15458
5844,49.698398,8.33438,4963
15623,53.60947,10.18468,13691
31513,51.3977,7.1743,26366
1131,53.4648158,7.486506701,944
14542,48.510382,12.713883,12739
25901,53.5875914,10.0950352,22062
18420,50.688404,8.2958,16216
28627,50.848557,12.087841,24285
19334,51.5310914,9.9381121,16952
8687,52.382725,13.101931,7520
23311,51.383775,7.674532,20015
23149,53.6050054,9.4760259,19863
6195,49.347098,7.312829,5308
15432,53.06028,8.89253,13524
19384,52.461684,7.156348,16997
1130,53.50079158,7.486560345,943
21110,48.720594,9.170929,18398
19367,52.338472,7.222833,16985
21111,48.720589,9.170995,18398
10621,53.58394444,9.724055556,9341
16027,50.775251,6.082224,14063
16026,50.775291,6.082311,14062
5255,49.85677,8.669291,4412
5258,49.880418,8.660966,4415
5257,49.8855,8.658747,4414
5264,49.875393,8.624369,4421
22474,48.941313,8.410532,19273
1350,52.319388,7.225166,1152
23000,49.86459,8.637855,19738
32588,50.767567,6.088061,27342
15659,51.150632,7.343715,13724
8827,53.115306,12.468818,7660
26716,54.400165,13.614958,22788
31922,49.880598,8.668944,26737
31930,49.858816,8.641814,26744
21109,48.720156,9.1709,18398
6968,48.875987,10.729495,5932
1159,53.02448982,7.857692242,969
26401,50.025778,8.884381,22495
31233,48.531108,8.077334,26133
27797,51.602661,7.138783,23576
14736,50.000028,12.084274,12919
27971,51.56936185,8.077991509,23727
13625,48.31104,11.90935,11997
15091,52.518224,13.16963,13236
11087,50.643406,10.689061,9792
17182,51.798389,12.980111,15114
8550,52.539392,13.356203,7386
17390,54.305112,9.600998,15305
11173,52.03155,8.539489,9873
29927,48.138764,11.510877,25306
14729,50.171803,12.132002,12913
17766,50.432422,11.157399,15634
33210,51.346964,12.539788,27891
9798,51.799,8.02538,8574
18133,50.990278,8.254167,15957
32078,52.52240329,8.193252683,26876
5386,49.644297,8.554099,4531
13925,48.57764,12.16498,12245
16280,51.7555,8.03612,14309
271,51.259359,9.407025,244
26484,50.206207,8.260251,22572
16279,51.801896,8.022911,14308
7800,48.56801,10.680532,6667
9797,51.75337,8.04053,8573
5960,49.583528,7.606111,5077
5959,49.656139,7.590722,5076
25978,49.642105,8.451198,22125
354,50.380025,8.079082,304
14222,49.57116,10.6107,12450
24510,49.57285,10.61004,20892
22693,49.47521,9.83514,19477
33128,51.271285,14.094098,27815
28196,53.621997,10.705946,23930
17220,53.47449,10.62269,15147
4257,47.655731,9.588529,3476
11510,51.282579,14.105646,10193
30571,48.808142,8.947375,25576
11509,51.269848,14.095198,10192
31501,50.83,6.53,26353
995,53.52388681,8.076775074,878
26701,54.313957,13.094856,22773
26969,53.44048055,7.515946627,22903
19754,52.360303,9.679207,17284
26702,54.271138,13.114643,22774
12287,50.92081,6.9403,10905
20587,47.838626,8.539279,18000
13611,48.817601,11.460859,11985
18892,54.320268,13.049771,16657
27708,52.23298,9.236901,23502
996,53.51958772,8.109224439,879
29118,47.928346,8.44924,24693
5797,49.755961,6.672041,4915
7423,49.995671,9.575132,6352
1948,52.232714,9.153716,1670
16686,52.030552,8.607145,14656
7097,48.407436,11.741062,6059
17141,51.80947514,11.72406113,15076
11032,51.338198,10.862981,9738
2025,52.597951,8.116873,1743
27700,52.168109,9.066712,23496
18532,50.134236,8.571036,16317
17570,51.015,11.041265,15461
9325,51.5699907,7.1999144,8112
27999,52.13111856,11.62075797,14973
37,49.830506,8.745746,37
11857,51.547181,8.133495,10518
30925,49.187546,9.227299,25881
2367,47.923656,8.496327,2054
4368,48.799968,8.440567,3584
18886,54.359264,12.711007,16652
19049,52.423773,10.732233,16751
23522,48.86922,12.62928,20146
10475,54.147639,9.28279,9206
13203,48.444512,11.139273,11666
4367,48.719691,8.842992,3583
16585,51.0640713,13.7464616,14574
5788,49.754072,6.643284,4906
5083,48.787822,9.76053,4259
31767,52.03551,8.75414,26596
18701,51.498695,8.987148,16475
18823,53.51286,12.691109,16595
26960,53.58430226,7.223698497,22898
6663,49.347056,10.329278,5698
343,50.6563606,8.3264785,293
25871,53.48641,10.16513,22036
20717,48.354518,8.97554,18116
1107,53.17672033,8.069221973,923
20278,52.054979,8.721579,17743
25332,52.58981,13.394456,21618
15040,52.541945,13.570834,13190
1299,51.87035,10.287038,1102
30968,49.2358916,9.0965157,25911
11484,51.22521053,6.784373871,10173
18417,50.742182,8.223403,16213
12537,49.753358,6.644508,11133
31234,48.536038,8.06362,26134
21471,48.172311,11.562477,18676
15248,52.75113606,13.25042367,13373
3170,48.138872,11.580909,2714
417,50.250654,8.994512,364
3142,48.137959,11.566801,2686
21335,48.135012,11.579745,18585
3143,48.133734,11.571055,2687
4964,49.38046,9.18437,4146
11121,50.859001,10.383881,9824
21337,48.140261,11.571672,18587
32192,51.636934,6.746968,26987
11183,52.005598,8.559494,9881
29858,48.142172,11.573254,25240
29892,48.138861,11.581028,25274
17745,50.844027,10.480569,24403
29854,48.137941,11.566962,25236
29855,48.133784,11.570894,25237
15249,52.7547,13.238784,13374
32744,51.5979,7.7576,27494
29859,48.142133,11.573319,25241
7394,47.550734,9.691773,6323
29860,48.140139,11.571591,25242
29853,48.135005,11.579869,25235
29871,48.138378,11.562418,25253
9719,51.58769,7.66173,8496
11097,51.113131,10.933049,9802
9722,51.61575,7.631235,8499
32551,50.715129,6.914183,27310
10993,51.423505,10.359529,9699
20753,47.999694,7.858333,18145
30750,48.6917473,9.1963515,3640
29926,48.118058,11.609636,25305
30309,48.126251,11.632279,25459
30312,48.126291,11.632059,25462
26691,54.243783,12.430844,22763
22519,49.160998,8.567015,19318
21735,48.120543,11.622484,18766
120,50.520453,8.75529,119
20097,52.073765,8.41722,17584
3530,48.118001,11.609502,2874
23947,48.836329,11.472141,20458
6731,47.91409,11.42063,5764
21734,48.120604,11.622602,18765
4424,48.690519,9.1918902,3640
7230,48.413146,10.427337,6172
22098,48.776915,8.571892,18955
3141,48.135646,11.580395,2685
30686,48.714665,8.740357,25677
34190,49.690177,6.896882,14434
30688,48.716534,8.736729,25679
4352,48.714709,8.741309,3568
12642,50.068546,6.880064,11229
20857,48.999581,8.428024,18235
30741,48.947072,8.840766,25727
30695,48.741358,8.753908,25686
22115,48.725325,8.793879,18972
4888,48.925995,9.203871,4077
4354,48.711412,8.746535,3570
7912,49.017518,11.956314,6776
5791,49.758175,6.639358,4909
31766,52.08152,8.73883,26595
22106,48.706372,8.753524,18963
4353,48.713049,8.741878,3569
30698,48.693999,8.688848,25689
30687,48.702766,8.734115,25678
30702,48.734415,8.6646,25693
22890,53.63262,10.00639,19636
4211,48.678733,8.898815,3440
27369,52.64583,9.215,23262
16433,50.439252,7.647426,14444
28131,51.896972,11.692549,23876
7455,47.719513,11.724903,6378
1526,52.637564,9.20527,1319
20180,51.360276,8.418008,17658
28132,51.897013,11.691842,23876
10306,51.74923,11.97954,9042
14523,49.234851,11.094456,12720
30338,48.125832,11.648871,25479
21711,48.125249,11.584219,18746
24173,48.935568,11.78834,20655
3560,48.125739,11.648823,2899
21720,48.125012,11.584053,18755
24816,49.248797,11.090066,21161
7767,47.726493,10.252152,6634
30742,48.9521,8.8437,25728
7324,50.16063,11.505006,6265
14544,48.42947,12.93869,12742
17588,50.844821,12.064685,15474
7768,47.745483,10.232477,6635
17780,50.9883,10.2721,15648
28189,53.437803,10.366397,23924
20055,50.574589,6.497374,17545
31556,50.436516,6.65203,26409
21218,49.9346,11.574859,18487
32829,51.7728022,6.5653773,27568
26655,54.120162,12.186191,704
12347,51.157456,6.448132,4707
25787,53.545672,10.01,21961
2960,48.376877,10.897761,2518
5728,49.48149,8.36482,4854
12482,49.492109,8.43763,11083
27209,52.492844,6.967509,23122
5720,49.47554,8.4505,4846
12481,49.4854,8.42703,11082
5075,48.792852,9.82231,4252
9627,52.277291,7.441024,8407
9140,53.53603,9.86692,7940
12118,51.133184,6.906504,10747
5792,49.754349,6.641343,4910
661,50.35566,8.69456,594
662,50.35754,8.69412,595
24607,47.559251,10.219987,20978
309,51.38209,9.24886,259
17428,53.70646,9.99417,9477
26174,50.793156,9.473105,22312
25081,52.510496,13.465006,21394
10176,51.704571,7.821463,8923
31413,52.0816247,7.0161728,26273
4614,49.2304013,9.2113397,3819
25831,53.5565,9.97597,21998
1473,53.226,7.454,1274
16404,49.265277,8.133977,14415
17614,50.590157,10.713106,15498
22891,53.6176,10.00038,19637
22762,48.353883,7.807496,19537
16344,51.361137,7.476534,14369
25943,53.59762,10.10178,22093
12507,49.340114,8.151353,11105
12508,49.340106,8.151469,11106
5161,53.58181,9.95341,4321
7753,49.51146,11.43383,6620
10955,50.881207,12.074507,9661
9044,53.5824,9.96686,7845
15500,53.58024,9.9641,13584
5265,49.878067,8.642942,4422
25961,49.648579,8.778451,22109
3853,51.4024,8.1491,3181
30875,48.640018,9.603213,25836
22798,48.961781,10.132532,19567
4565,48.630523,9.587232,3770
22013,47.664067,9.482701,18884
3710,51.43617,7.3329,3044
26988,52.598571,10.070736,22918
16023,51.612625,8.341002,14059
30537,48.64344406,9.010129929,25552
15229,52.47584,12.84243,13353
26451,49.968492,8.40296,22541
31589,51.884406,8.231239,17574
15862,51.135328,7.208532,13913
3969,52.101431,8.792969,3296
26429,49.996684,8.660118,22522
13935,48.60741,12.31594,20719
15403,53.11288094,8.75030458,13517
919,53.14172193,8.171682358,817
3774,51.901846,8.193611,3106
33747,51.175,7.051889,28338
29441,48.8056545,9.1890611,24969
25483,52.90445,13.53689,21743
920,53.14172193,8.226179481,817
7464,47.67519,12.01148,6387
33748,51.175028,7.051917,28338
9233,51.143548,7.296741,8021
28264,53.91838,10.69574,15204
18269,49.808434,8.466596,16090
24950,47.76246,12.75208,21284
34033,49.094665,8.280232,28575
29330,49.124821,9.223786,18210
11982,51.2985354,6.8408593,10634
26161,49.924326,8.40404,22299
6046,49.443307,8.355917,5161
26408,50.052754,8.888802,22502
17647,50.64756,10.70989,15529
6253,50.845823,12.936077,5364
14646,47.86523,12.642398,12840
22554,47.663042,9.172053,19351
14473,50.26172,10.40409,6790
16527,50.849406,12.926375,14535
5666,51.2571005,7.1773484,4796
12602,49.506263,8.207274,11191
24865,49.49372,12.18041,21204
30370,48.262532,9.735061,25509
19164,52.620293,10.074567,16797
3733,50.700112,6.661972,3068
28905,48.936228,9.437821,24516
7468,49.705383,9.22854,6391
14019,49.850379,9.15221,12318
17253,54.790836,8.82968,15179
6204,49.60375,6.91617,5317
6665,49.375065,10.233747,5700
6556,50.020749,10.219361,5598
30583,47.665552,9.507145,25582
14470,50.296723,10.192086,12674
19465,52.157093,9.946876,17070
22683,49.538332,9.740297,19468
27819,51.677222,7.124722,23593
23301,51.107842,7.641689,20005
4861,48.891965,9.175934,4050
5854,49.560489,8.17702,4973
32867,51.20708,6.956749,27605
25659,52.2929311,13.2718413,21887
9854,51.200079,6.913457,8626
33823,49.483965,8.36296,28392
23275,51.827116,6.628892,19981
10950,50.886444,12.084449,9656
20305,51.188657,7.503802,17769
9855,51.216074,6.944123,8627
20542,48.285692,8.579673,17963
9856,51.21931,6.896312,8628
7763,47.640094,10.437208,6630
11946,51.222775,6.907983,10601
33937,49.463646,8.179667,28488
6342,51.3373523,12.4047889,5444
27322,53.2632236,7.754963636,23220
12914,51.3369642,12.335467,11469
9328,51.571877,7.145083,8115
34167,49.053956,7.956525,28694
13342,47.857159,11.486716,11802
17102,51.575598,11.494232,9112
24946,47.731438,12.661461,21280
33504,51.3883741,7.010956407,28129
32207,52.012288,8.567456,27001
17676,50.683296,10.9186758,15557
10378,51.575583,11.494115,9112
24679,48.52068,13.3714,6703
2398,48.51074,9.07175,2085
29072,49.10457,9.70297,24653
30334,48.086367,11.645965,25477
17622,50.9636111,11.3111111,15505
20181,51.360823,8.401843,17659
2931,48.40158,9.979353,2490
12699,49.408412,7.568851,11280
25235,52.465119,13.321319,21530
3879,51.353475,8.487398,3206
11867,51.653183,8.355137,10527
2951,49.9680487,9.1649813,2509
5978,49.86117,7.98641,5095
20186,51.356467,8.484836,17664
17905,51.2802,12.376998,15764
8005,48.42961,12.93689,6867
9370,51.673111,6.985205,8156
34069,49.851289,8.028642,28612
14973,52.427438,13.313928,13131
8006,48.43069,12.93798,6867
1517,53.24523,10.35058,1312
21792,48.498819,10.029118,18808
19187,53.16042925,7.75631547,16819
12814,49.690444,6.896757,11386
6116,50.522865,7.67526,5228
23637,50.106494,9.35975,20248
32569,51.57181406,8.114492793,27329
21965,48.706694,9.029095,18849
4047,48.552305,9.996752,3374
23183,52.6577675,8.1692484,19895
16436,50.521421,7.695711,14447
18173,49.902832,8.608342,15999
6811,50.227412,10.023105,5843
24668,48.4318,13.1837,12581
28684,50.828055,10.738458,24337
78,50.565875,9.675922,77
18592,50.035277,8.887405,16373
14388,48.6158,13.5398,12595
20611,48.5155917,9.0612123,18025
6227,50.84152,12.88175,5340
15346,51.89002,13.30347,13463
33216,51.1449012,12.6450532,27897
9378,50.9535539,6.6416708,8164
24761,50.479558,10.104446,12680
9144,53.57273,10.07915,7944
9021,53.57086,9.97127,7823
21213,49.903361,10.887417,18483
28929,48.874128,9.634781,24531
12303,50.941765,7.051004,10921
29394,48.886249,8.668361,24931
18794,53.3003,11.0516,16565
21033,48.840075,9.228424,18362
2404,48.51425,9.066971,2091
1597,52.110569,8.163376,1387
30859,48.6917,9.651755,25828
5753,49.98385,8.2913,4871
19143,53.58720963,7.20790565,16782
18117,50.335817,7.155509,15942
26106,49.979465,8.566249,22249
21212,49.880028,10.918636,18479
4780,47.740651,8.974543,3972
8595,52.519254,13.27461,7429
26059,50.552513,9.716958,22202
25215,52.48485,13.456928,21511
8526,52.555641,13.431897,7366
22624,48.9427561,9.2663708,19420
8777,52.895003,13.258933,7611
